age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,total_late_payments,target
43,0,7.313886831633462,4,0,0.868754164,0.917833232,0,0
46,0,8.747352077624353,3,1,0.078487448,0.297832794,0,0
40,0,9.643226075660339,18,2,0.236557047,0.023981454,0,0
31,0,9.15915233520675,11,0,0.1832438689999999,0.6364126410000001,0,0
38,1,8.843759381917984,15,2,0.313230414,0.288460179,3,0
27,0,7.919719760924575,6,0,0.136314068,0.658034197,0,0
51,0,8.594339400592892,12,1,0.095580884,0.029003874,0,0
59,0,8.81001204797317,5,0,0.105954335,0.3011866139999999,0,0
51,0,8.53168763756669,8,1,0.292331953,0.034663848,0,0
75,0,8.594339400592892,11,1,0.1636339309999999,0.015697028,0,0
51,0,10.085850775128717,15,4,0.477730095,0.049169502,0,0
45,3,9.472781556562168,13,1,0.242750558,0.067077344,0,0
51,1,8.579792333172758,3,0,0.02592523,0.156672655,0,0
41,4,9.203819154985917,4,1,0.157423251,0.3438975929999999,0,0
51,0,8.409830673087738,4,0,0.020708083,0.073191767,0,0
39,3,8.853808274977197,3,1,0.284959292,0.997500625,0,0
51,3,8.766705997750515,24,1,0.694093813,0.226117997,1,0
55,0,8.479906606630221,0,2,0.73365165,0.270971635,0,0
39,3,8.853808274977197,11,2,0.356949007,9.85e-05,0,0
32,1,8.412054873292933,10,0,0.080204399,0.9999999,0,1
51,3,8.900276348631271,4,2,0.412735206,0.4927540689999999,0,0
51,0,8.808817483100642,6,2,0.292693859,0.7692307690000001,4,0
58,4,8.983816112502495,9,0,0.119152138,0.01303833,0,0
48,0,8.067462667010057,22,1,0.58607714,0.319595565,0,0
61,0,9.952325334619427,9,2,0.2829865239999999,0.9999999,0,0
71,0,8.597297435657898,3,0,0.057596456,0.0,0,0
28,0,6.90875477931522,1,0,0.6533466529999999,0.9999999,0,0
24,0,8.594339400592892,2,0,1.5,1.5,0,0
50,1,8.716207971151853,7,3,0.473037207,0.0499280729999999,0,0
58,0,8.974744612722734,11,2,0.288571067,0.149479267,0,0
58,0,7.824445930877619,13,0,1.092363055,0.520696491,0,1
51,0,7.978310969867722,17,1,0.518683579,0.000291949,0,0
38,0,8.699681400989514,7,0,0.159473421,0.192645883,2,1
46,0,8.594339400592892,4,0,0.294672852,0.102526498,0,0
44,2,9.101083386039234,4,2,0.362074735,0.502716576,0,0
67,0,8.044305406990638,10,1,0.145699615,0.012130614,0,0
39,0,8.665785595466064,9,2,0.294672852,0.5683451110000001,1,0
49,1,8.699681400989514,19,1,0.293951008,1.0882911709999998,1,0
58,0,9.122273893107732,12,1,0.2077099489999999,0.070977755,0,0
30,0,8.612685172875459,18,2,0.982003272,0.874868125,0,0
51,2,9.210440366976517,6,1,0.344265573,0.0,0,0
44,2,9.093244600099936,11,2,0.598313659,0.933406659,1,0
51,1,8.594339400592892,13,3,0.500454463,0.01319975,0,0
46,2,9.164191715950203,7,1,0.296470835,0.176499646,0,0
64,1,8.594339400592892,6,0,0.007685098,0.033096144,0,0
51,4,9.059633754551479,0,2,0.623415882,0.443413437,0,0
59,0,8.517393171418904,11,2,0.471905619,0.176499646,0,0
40,1,10.106469212026385,12,4,0.0831495209999999,0.119583556,0,0
25,1,7.937731775260109,2,0,0.112459836,1.051896208,1,0
74,0,8.46611040118692,16,1,0.6059776889999999,0.347248232,1,0
50,5,9.226213721132472,7,3,0.435629921,0.520590996,0,0
43,1,9.535462727401809,14,0,0.253792805,0.500622779,0,0
59,0,7.727094484779841,6,0,0.011899515,0.176499646,0,0
67,0,8.8023721336499,9,2,0.46,0.10915215,0,0
75,1,9.07280095795412,0,1,0.294672852,0.053961608,0,0
23,0,6.705639094860003,2,0,0.305997552,0.9999999,0,1
42,2,8.612685172875459,3,1,0.245409925,0.110493094,0,0
56,0,8.412054873292933,16,1,0.4487891579999999,0.14660387,2,0
33,1,8.665785595466064,6,1,0.386312705,0.182408796,0,0
85,0,8.006700845440367,5,0,0.160279907,0.0,1,0
49,0,8.630700432209832,4,1,0.294947331,0.015232826,0,0
54,2,7.509335266016592,0,1,0.370958904,0.223385108,0,0
83,0,8.541300266759471,15,0,0.349863335,0.000501721,1,0
43,3,8.572060092857077,6,1,0.278303673,0.478152488,2,1
46,2,8.146419323098003,4,1,0.871631411,0.391005892,0,0
76,0,7.869019376499023,4,0,0.014531549,0.014854645,0,0
56,2,9.317758768743452,0,1,0.2672893839999999,0.040189247,0,0
51,0,7.824445930877619,3,0,0.109556178,0.176499646,0,0
59,0,9.328745436354804,13,1,0.264724172,0.071635188,0,0
29,0,7.87359778968554,4,0,0.2264941,0.462811546,0,0
61,0,8.648396877031582,8,2,0.357656551,0.050343448,0,0
53,1,9.15915233520675,12,2,0.278075992,0.769773734,0,0
65,0,8.02322468471667,14,0,0.925598165,0.176499646,0,0
56,0,8.375860015299594,13,1,0.306841742,0.081885626,1,0
65,0,9.160309438370618,3,2,0.2156223719999999,0.458646868,0,0
51,0,8.594339400592892,5,0,0.0,0.0,0,0
63,0,8.409830673087738,0,1,0.388109552,0.949881265,0,0
36,0,8.006700845440367,0,1,0.28323892,0.0,0,0
55,2,9.368027647811777,17,4,0.644687393,0.038688905,0,0
69,1,8.93313654381203,20,1,0.337115714,0.208754104,2,0
26,2,7.935945103353701,11,1,0.853004292,0.910914153,0,0
67,1,8.411165786770708,7,2,0.294672852,0.5073246339999999,1,0
51,0,8.160803920954665,6,0,0.294672852,0.064422791,0,0
51,0,10.106469212026385,11,2,0.114222144,0.04621108,0,0
49,0,8.594339400592892,24,2,0.294672852,0.656387774,0,0
62,0,8.35490952835879,6,0,0.294672852,0.75384923,0,0
51,0,8.87458787627932,13,2,0.478595411,0.067572822,0,0
51,0,6.687108607866515,4,1,0.5274314210000001,0.176499646,0,0
49,7,8.294299608857235,0,0,0.266933267,0.937151835,3,1
39,0,8.006700845440367,9,1,0.387204265,0.434400225,0,0
36,2,9.34233308143468,17,2,0.382700903,0.230121971,0,0
51,1,8.566744970245486,0,1,0.675866007,0.650334226,0,0
61,0,8.594339400592892,12,3,0.430215942,0.844092705,2,0
33,0,8.77971129020447,11,0,0.141362867,0.191476065,0,0
68,0,9.056722883310583,10,1,0.311916978,0.165720783,0,0
43,1,7.824445930877619,4,0,0.259096361,0.901180282,4,0
59,1,9.141418926509761,0,1,0.138418684,0.0,0,0
85,0,7.313886831633462,4,0,0.017988008,0.02980549,0,0
51,2,9.220389707829185,11,2,0.254529255,0.03700493,0,0
35,0,8.785386587284156,6,1,0.2265218719999999,0.033280507,0,0
38,2,8.594339400592892,14,0,1.5,0.176499646,1,0
76,0,9.210440366976517,0,0,0.00739926,0.010080313,0,0
60,0,9.387146748082028,9,2,0.349673203,0.1876843389999999,0,0
60,0,8.589327789175437,8,0,0.120952735,0.3192831319999999,0,0
48,0,9.076923258535832,7,2,0.339046966,0.260270548,0,0
41,2,8.659039915644474,0,0,0.253904894,0.2470697589999999,0,0
51,2,6.733401891837359,5,0,0.2892857139999999,0.0,0,0
38,0,8.227108234348146,7,2,0.682972467,0.104413748,0,0
29,0,7.919719760924575,3,0,0.1875681569999999,0.9999999,1,0
51,0,9.798182590890704,0,0,0.002499861,0.020634856,0,0
61,1,8.594339400592892,10,2,0.387034814,0.081173818,0,0
36,0,8.11162807830774,9,1,0.99429943,0.905895748,1,0
41,4,9.0280988119824,0,2,0.453323734,0.514021252,1,0
35,0,7.937731775260109,7,0,0.119600143,0.240694192,0,0
59,1,8.974744612722734,0,1,0.294672852,0.953484219,0,0
28,0,7.783640596221253,6,0,0.294672852,0.9999999,0,1
50,3,9.15915233520675,7,2,0.465108936,0.1266338119999999,0,0
43,1,9.210440366976517,12,1,0.228777122,0.4486586489999999,1,0
49,1,9.788862026694824,3,0,0.001009308,0.05099575,0,0
30,0,7.791935956938058,8,2,0.3626600579999999,0.017236454,0,0
77,0,8.79497643168877,24,2,0.5549159220000001,0.227820379,0,0
54,1,9.61587214452889,16,3,0.479634691,0.147153458,0,0
61,0,8.188966863648876,9,2,0.3493474029999999,0.008835921,0,0
34,0,8.45553053102413,5,1,0.397787705,0.99980004,6,1
50,2,8.597297435657898,7,1,0.322503231,0.982220086,3,1
74,0,8.216898580913613,7,0,0.014312719,0.037069277,0,0
56,0,8.933796043934858,6,2,0.401239451,0.136293185,0,0
45,1,9.259225769705994,5,1,0.294672852,0.176499646,0,0
51,2,8.052296499538647,12,1,0.418974849,0.0527575,0,0
48,1,8.556606193773073,8,1,0.619688521,0.176499646,3,0
24,0,8.294299608857235,2,0,0.103224194,0.9999999,0,0
55,1,8.24301946898925,13,2,0.59721126,0.184558692,3,0
30,0,8.949494953477961,7,0,0.123312565,0.228982386,1,0
54,0,9.241645221804594,16,4,0.631905408,0.052625377,0,0
29,1,8.976767625171433,7,0,0.159277504,0.176499646,0,0
40,2,10.106469212026385,13,4,0.253244285,0.176499646,0,0
74,0,8.741296282225147,21,2,0.712595908,0.301347611,0,0
72,0,8.682877107057168,20,1,0.252499576,0.176499646,2,0
61,0,8.46611040118692,8,1,0.413597137,0.017259598,0,0
74,0,9.5876803163585,10,2,0.351069665,0.783123095,0,0
33,3,8.594339400592892,2,1,0.651449517,0.9999999,2,1
25,0,7.783640596221253,4,0,0.244897959,0.176499646,0,0
51,2,8.594339400592892,13,2,0.393978915,0.123700436,0,0
76,0,8.517393171418904,7,0,0.027794441,0.169084761,0,0
77,0,8.918784137975802,7,0,0.056217374,0.037639095,0,0
73,0,8.853808274977197,8,2,0.2572489639999999,0.639361516,0,0
72,0,7.545389749611823,6,1,0.446088795,0.008249484,0,0
47,0,9.287394001418473,8,2,0.281362837,0.07069227,0,0
87,0,8.334951631422454,7,1,0.291096712,0.519937962,0,0
45,3,9.179984251961283,10,3,0.406246779,0.080147965,0,0
61,0,8.366602832783736,5,0,0.294672852,0.082847141,0,0
44,2,8.587465244401569,8,2,0.244966443,0.014499597,0,0
31,0,8.753213480544126,21,1,0.335649976,0.037919242,0,0
50,3,7.824445930877619,8,0,1.5,0.302269058,0,0
61,0,8.594339400592892,16,1,0.085844879,0.0838323909999999,0,0
60,1,8.556606193773073,7,0,0.07498558,0.3041218639999999,1,0
40,0,7.787382026484701,4,0,0.02033195,0.057894548,0,0
55,0,7.681099001536359,6,1,0.503461006,0.437078146,0,0
81,0,8.334951631422454,7,2,0.320854332,0.01449978,0,0
51,0,8.594339400592892,13,1,1.5,0.006271495,3,0
72,1,8.527143522269405,7,0,0.008712871,0.020445154,0,0
67,0,8.121183242078828,4,0,0.001188707,0.002612566,0,0
58,0,9.278092474027002,6,3,0.269133726,0.08409551,0,0
34,1,8.517393171418904,4,0,0.191761648,0.0,0,0
65,1,8.594339400592892,5,1,1.5,0.9999999,0,0
53,1,8.564649132572534,6,2,0.5079153160000001,0.473686923,1,0
74,0,8.343791731996841,4,0,0.0,0.0,0,0
35,0,8.160803920954665,1,0,0.124250214,0.9999999,1,0
66,1,7.913521017283895,11,1,0.455742502,0.1839646439999999,0,0
66,0,8.006700845440367,0,1,0.262245918,0.023687007,1,0
52,2,7.681560362559537,2,0,0.085332103,0.942057942,0,0
65,1,9.127067452782361,8,1,0.242473644,0.1035474109999999,0,0
63,0,8.509564164251746,9,2,0.26662636,0.0,0,0
26,0,7.244941546337007,2,0,0.294672852,0.691542289,1,0
70,0,8.055475141757274,3,0,0.042526182,0.060478954,0,0
31,0,8.732465848349879,0,2,0.444928237,1.081836327,0,0
53,0,9.105090961257085,21,4,0.451949783,0.48812555,0,0
48,0,8.334951631422454,3,0,0.102711783,0.176499646,0,0
69,0,9.259225769705994,18,1,0.294672852,0.270993145,1,0
41,2,9.371693622333941,5,0,0.046804527,0.139057396,0,0
53,1,9.04793908261736,18,2,0.48594283,0.397688006,0,0
54,0,8.790877754224164,13,1,0.546394889,0.624843505,0,0
23,0,7.784057002639929,1,0,0.003746878,0.201199201,0,0
60,1,8.835064935031076,5,1,0.252365012,0.274999179,0,0
51,1,8.594339400592892,10,2,0.234144987,0.0,0,0
21,0,7.1929342212158,0,0,0.072932331,0.9999999,0,0
69,0,8.923457979694966,6,3,0.486544098,0.910027249,0,0
53,0,8.03398273468322,16,2,0.920233463,0.937104343,0,0
46,0,9.711176264112805,5,2,0.351190837,0.0,0,0
49,1,8.699681400989514,0,1,0.31778037,0.017289927,0,0
54,0,9.784197131344804,18,1,0.106810884,0.036370184,0,0
36,0,8.517393171418904,6,1,0.25254949,0.064875788,0,0
64,0,10.048366813854212,17,8,0.481313262,0.0,0,0
38,3,8.517393171418904,12,1,0.294672852,0.113614305,0,0
36,0,8.80492526261806,6,1,0.292035398,0.110386505,0,0
53,0,9.344084242025778,18,1,0.294672852,0.667617314,0,0
52,3,9.282847062762931,0,1,0.1902901789999999,0.0493192479999999,2,0
54,2,9.305741456739435,14,4,0.294672852,0.223089431,0,0
42,1,8.928375259853631,5,2,0.560121967,0.139134932,0,0
42,6,9.48044384215367,7,3,0.294672852,0.7203879940000001,0,0
60,0,7.00397413672268,12,1,1.089009991,0.0,0,0
67,0,9.08330213880546,0,1,0.294672852,0.4904387079999999,0,0
41,4,8.366602832783736,0,0,0.372704022,0.8926741029999999,1,1
31,0,7.365812837209472,11,0,0.8469323209999999,0.465362261,0,0
25,0,8.594339400592892,2,0,0.204595186,0.0,0,0
72,0,8.31898612539206,4,1,0.228724701,0.9999999,0,0
43,1,8.281723990411392,0,1,0.781574285,0.985202959,4,1
62,0,8.334951631422454,10,2,0.256779458,0.0263414279999999,0,0
39,0,8.12533508671429,6,0,0.339449541,1.337528012,5,0
27,0,7.313886831633462,4,0,0.351099267,0.9999999,1,0
53,3,8.77971129020447,2,0,0.195508383,0.176499646,0,0
62,1,10.106469212026385,4,1,0.001949951,0.0861449,0,0
71,0,8.60135049942296,10,3,1.124287553,0.033079001,0,0
49,2,8.699681400989514,15,2,0.7723712709999999,0.432858869,0,0
72,1,9.721185995542177,11,1,0.15449691,0.0106771489999999,0,0
47,2,8.112227958349724,6,0,0.086056972,0.000186662,0,0
87,0,8.550047528287184,0,0,0.010257403,0.050629318,0,0
51,0,8.922791623969637,9,1,0.357952273,0.095835454,0,0
41,3,10.106469212026385,0,2,0.073964201,0.019485247,5,0
47,1,9.16785032035523,11,1,0.436352254,0.352478044,0,0
49,0,8.366602832783736,2,1,0.256916996,0.996005326,3,0
63,0,8.77971129020447,12,2,0.194277803,0.016471224,0,0
41,3,9.358846580275406,4,1,0.1174036719999999,0.050312168,0,0
43,0,8.787372988731876,10,0,0.37139368,0.176499646,5,1
74,0,9.099520536870939,25,2,0.417942129,0.029994108,1,0
31,0,8.006700845440367,7,0,0.294672852,0.7095671579999999,0,0
51,2,8.131824785007195,5,1,0.407527198,0.0,0,0
64,1,9.568084743872936,11,1,0.212642473,0.303986925,0,0
28,0,8.399984990510696,0,5,0.294672852,0.619251642,0,1
43,0,7.244941546337007,11,0,0.597430407,0.0,0,0
64,0,10.106469212026385,22,6,0.5141246079999999,0.507800293,0,0
78,0,8.229777750081887,2,0,0.001599573,0.00998776,0,0
37,0,8.594339400592892,0,0,1.5,0.764887517,2,0
41,1,8.071218539969863,14,1,0.260855983,0.042421598,0,0
40,0,9.210440366976517,10,3,0.3867613239999999,5.76e-05,0,0
78,0,8.919854372191667,8,1,0.295761465,0.0,0,0
55,2,9.320897362540826,6,1,0.294672852,0.520403061,0,0
48,0,9.210440366976517,9,1,0.1188881109999999,0.035085855,0,0
28,2,8.006700845440367,7,0,0.136287904,0.044384831,0,0
62,1,8.111928063310739,14,2,0.294672852,0.082599282,0,0
58,0,9.190545744648004,0,3,0.638820889,0.257587121,0,0
24,0,6.8308742346461795,1,0,0.176025918,0.9999999,0,0
51,1,8.38958706681109,1,0,0.0181776869999999,0.9999999,2,1
32,0,8.984818995876008,10,0,0.680741762,0.176499646,0,0
64,1,8.376781037699493,12,1,0.416800921,0.162119082,0,0
39,0,8.458504195067558,0,0,0.319194062,1.5,3,0
47,5,9.059633754551479,23,0,0.078014184,0.095687917,1,0
37,1,8.799963219506997,12,3,0.951612903,0.154309774,0,0
56,0,9.15915233520675,12,2,0.514156405,0.234240658,0,0
51,0,8.517393171418904,4,0,0.085382923,0.750118415,0,0
43,2,8.594339400592892,8,1,0.379848061,0.0579424979999999,0,0
38,1,8.585038738311304,7,0,0.532610727,0.388996447,0,0
72,1,9.088172738001974,16,1,0.230621469,0.176677418,0,0
44,1,9.296609807128359,6,2,0.137143381,0.02408065,0,0
44,0,8.160803920954665,6,0,0.4661525279999999,0.356971311,0,1
64,0,8.006700845440367,3,0,0.272242586,0.66190274,0,0
36,2,9.105090961257085,19,1,0.210643262,0.0269977879999999,0,0
42,0,8.458928283284262,11,2,0.63493746,0.378411606,2,0
73,0,8.24301946898925,6,1,0.498553012,0.00870537,0,0
24,0,8.594339400592892,5,0,0.144951683,0.57821897,0,0
38,4,7.901377353792616,3,0,0.18696779,0.04355194,0,0
33,1,8.335911094196945,0,0,0.294672852,0.9999999,0,0
51,1,8.947415950650129,1,0,0.014568158,0.9999999,1,0
57,1,9.798182590890704,21,2,0.301094384,0.106517481,0,0
23,0,6.710523109452428,0,0,0.00365408,0.10989011,1,0
52,1,8.343077871169383,10,1,0.51820995,0.176499646,0,0
68,0,8.594339400592892,4,1,0.718816068,0.176499646,0,0
45,1,8.45553053102413,9,1,0.2559029989999999,0.176499646,1,0
63,0,9.036106025364846,12,0,0.708249018,0.942483972,1,0
41,0,7.824445930877619,10,1,0.739704118,1.014969718,0,1
74,0,8.059276223305648,11,1,0.390452102,1.276206323,0,0
63,0,8.586346050104554,12,1,0.304404629,0.018450185,0,0
22,0,7.313886831633462,1,0,0.014656895,0.765234765,0,1
51,0,7.208600337960199,4,0,0.199111769,0.176499646,0,0
70,0,9.201804040953895,18,2,0.218658598,0.093331615,1,0
45,0,8.188966863648876,5,0,0.184948625,1.012146206,3,0
42,0,8.006700845440367,6,0,0.250249917,0.078434773,0,1
27,0,8.412054873292933,5,0,0.254832259,0.61787736,0,0
88,0,8.594339400592892,8,1,0.042045768,0.020319812,0,0
45,0,7.923348211930154,5,1,0.537486418,0.176499646,0,0
51,0,8.85180655855245,8,1,0.294672852,0.218315427,0,0
65,1,8.713910628493924,4,0,0.000821423,0.005558834,0,0
55,4,8.732465848349879,5,1,0.300274149,1.00839832,2,0
69,1,8.014996894348302,2,0,0.219431593,0.914929673,0,0
59,1,9.24483841238375,5,1,0.531929282,0.0993865759999999,0,0
61,3,8.594339400592892,4,1,0.196696987,0.2354456039999999,0,0
26,0,7.601402334583733,2,0,0.19990005,0.994002999,1,0
51,0,8.071218539969863,5,0,0.101843174,0.174924961,0,0
67,1,9.494315582496638,0,1,0.524164408,0.0,0,0
44,2,9.510519035757246,10,0,0.388193467,0.8418818790000001,6,1
52,3,9.465060106725137,17,2,0.404542284,0.039495975,0,0
77,0,9.741027444837728,12,4,0.413622728,0.176499646,0,0
29,0,8.888894669371593,5,0,0.282719625,0.970641174,1,0
45,1,8.594339400592892,7,2,0.3005563069999999,0.181768402,0,0
50,3,9.745897631961357,9,1,0.1768321239999999,0.063897895,0,0
45,0,8.594339400592892,17,1,1.20594116,0.848766386,1,0
35,1,8.229777750081887,4,1,0.4049586779999999,0.945729791,0,0
44,0,9.012011377036412,8,2,0.555420071,0.8977129070000001,0,0
40,2,9.067277989134345,0,1,0.344525211,0.101184269,0,0
40,0,8.895766604056085,11,3,0.3063963839999999,0.220236508,0,0
42,1,8.432941638968646,0,1,0.78894691,0.0,0,0
58,1,8.074337694089515,2,0,0.079103083,0.791194501,1,0
51,0,8.067462667010057,6,0,0.096895579,0.157625109,0,0
50,1,8.38091517312361,6,0,0.352051341,0.35416146,1,1
64,0,8.476579508530941,7,1,0.158925224,0.028249411,0,0
54,0,8.83579236650274,0,0,0.396742292,0.0,0,0
53,2,8.255568653283746,8,1,0.248116394,0.186063896,0,0
63,0,9.571574905170932,11,3,0.308828653,0.0914320469999999,0,0
60,0,8.393216011596527,21,2,0.58297487,0.136458843,0,0
51,1,8.697846691109495,5,2,0.58230384,0.530359424,0,0
42,2,9.198976041897133,0,0,0.004248002,0.010072423,0,1
61,0,9.15915233520675,21,2,0.263445953,0.189145638,0,0
51,0,8.82217476094608,6,0,0.034055728,0.7495894120000001,0,0
47,4,8.978912601074276,5,0,0.00012604,0.002192886,0,0
50,0,8.97221007835365,9,2,0.536480142,0.169367943,1,0
36,3,8.944680683558895,9,2,0.237511413,0.938200217,0,0
31,0,8.627660644442209,7,2,0.24534384,0.055757987,0,0
50,2,8.594339400592892,10,0,0.462985004,0.2169470889999999,0,0
27,0,6.803505257608338,4,0,0.294672852,0.0,0,0
46,1,8.612685172875459,3,0,0.043083076,0.9999999,0,0
33,0,8.699681400989514,11,2,0.711881353,0.176499646,0,0
44,0,9.21542741102474,9,1,0.20415879,0.07944315,1,0
51,0,8.594339400592892,5,0,0.135715608,0.195795105,0,0
73,0,8.47407690034261,7,1,0.3837962,0.155244456,0,0
49,1,8.153349757998892,6,1,0.179280576,0.6593568910000001,0,0
43,0,8.630700432209832,22,1,0.7084449209999999,0.290924331,0,0
57,0,8.006700845440367,0,1,0.656781073,0.018485894,0,0
51,3,8.263590432617319,2,0,0.099484536,0.9999999,16,0
40,3,8.270269111436624,3,0,0.131336406,0.007443617,0,0
35,0,8.732465848349879,15,2,0.373810676,0.104428362,0,0
32,2,8.176672771948455,4,1,0.294672852,0.791041792,0,0
38,0,8.160803920954665,10,1,0.490431305,0.166135478,0,0
52,2,8.39931015075952,4,1,0.6784428440000001,0.176499646,2,1
59,0,8.30795254527102,6,1,0.469921105,0.20164939,0,0
47,3,7.31986492980897,11,0,0.664238411,1.146247167,1,1
77,0,7.729295674310482,9,0,0.273087071,0.05252633,0,1
56,1,8.160803920954665,6,0,0.590402742,0.600277568,1,0
65,0,8.383890344101816,9,1,0.257541133,0.489441052,0,0
44,2,8.594339400592892,2,0,0.0,0.0,0,0
38,2,8.16223106548118,10,0,0.565887051,0.743484675,0,0
56,1,8.594339400592892,21,3,0.513571665,0.335103129,2,0
35,0,8.374246182096304,7,1,0.182279649,0.176499646,0,0
51,0,8.517393171418904,10,1,0.521895621,0.632276926,1,0
36,2,8.08825472712243,0,1,0.644963145,0.31063026,0,0
33,1,7.783640596221253,2,0,0.362349021,0.9999999,0,0
42,1,8.950143756459262,3,0,0.02529511,0.176499646,0,0
48,0,8.967759126769497,13,2,0.294672852,0.424341023,1,0
42,0,8.312626025674962,8,0,0.506257669,0.995837986,2,0
49,0,9.059633754551479,4,0,0.084525055,0.176499646,0,1
74,1,9.249657234353133,16,1,0.127776175,0.005935414,0,0
47,5,8.79497643168877,13,3,0.33146493,0.244759069,0,0
76,0,8.133000218583613,5,0,0.0067547719999999,0.037664873,0,0
51,0,9.606562898717415,7,2,0.370407751,0.21752085,0,0
53,2,8.612685172875459,15,3,0.476277041,0.154246627,0,0
61,2,8.853808274977197,10,2,0.4359377229999999,0.0,0,0
41,3,9.055789612127585,2,0,0.055322129,0.9999999,3,1
36,2,8.801168401936692,10,1,0.311653117,0.23951909,0,0
51,0,8.753687227098585,9,2,0.294672852,0.389707353,0,0
41,3,8.931551966694522,14,2,0.702259812,0.5922294889999999,0,1
55,4,9.399637542506563,15,1,0.44347898,0.712920546,0,0
56,0,8.101980731853192,5,2,1.285973947,0.99410059,2,0
38,2,8.612685172875459,13,1,0.317396837,0.327194711,2,0
77,0,8.517393171418904,8,0,0.00059988,0.001999956,0,0
51,0,8.517393171418904,18,1,0.222355529,0.007623822,0,0
40,0,8.732465848349879,6,1,0.326882761,0.429534141,0,0
51,1,8.671458150427666,9,1,0.556736373,0.000154631,0,0
51,2,6.68586094706836,3,1,1.5,0.677586712,0,0
51,0,9.115370134384955,10,1,0.30514625,0.033245895,0,0
